시도,시군구,사고년도,횡단중,차도통행중,길가장자리구역통행중,보도통행중,기타,충돌,추돌,기타_1,공작물충돌,도로이탈,전도전복,기타_2,횡단중_3,차도통행중_4,길가장자리구역통행중_5,보도통행중_6,기타_7,충돌_8,추돌_9,기타_10,공작물충돌_11,도로이탈_12,전도전복_13,기타_14,횡단중_16,차도통행중_17,길가장자리구역통행중_18,보도통행중_19,기타_20,충돌_21,추돌_22,기타_23,공작물충돌_24,도로이탈_25,전도전복_26,기타_27,횡단중_29,차도통행중_30,길가장자리구역통행중_31,보도통행중_32,기타_33,충돌_34,추돌_35,기타_36,공작물충돌_37,도로이탈_38,전도전복_39,기타_40,횡단중_42,차도통행중_43,길가장자리구역통행중_44,보도통행중_45,기타_46,충돌_47,추돌_48,기타_49,공작물충돌_50,도로이탈_51,전도전복_52,기타_53
대전,대덕구,부상[명],50,4,3,5,127,192,181,626,8,-,2,10,47,2,4,6,83,190,159,534,7,-,-,16,51,9,7,12,64,422,227,436,12,-,-,9,57,18,8,6,64,479,260,386,6,-,2,15,53,25,3,3,69,499,322,416,6,-,3,22
울산,중구,사고[건],98,34,14,12,44,325,99,79,22,-,1,9,56,20,8,8,32,294,78,79,11,-,7,10,70,16,5,7,51,329,93,38,4,1,4,6,66,21,1,6,50,262,73,108,5,-,3,8,76,20,4,6,56,285,68,78,9,1,1,15
울산,중구,사망[명],2,1,0,0,0,0,1,0,1,-,0,0,1,0,0,0,0,4,1,1,1,-,0,0,1,1,0,0,4,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,-,0,0,1,0,0,0,2,2,0,0,0,0,0,1
울산,중구,부상[명],106,33,14,13,53,514,196,112,23,-,1,11,61,20,8,8,33,441,121,122,11,-,10,12,72,15,5,7,54,471,157,53,3,1,5,6,70,23,1,8,53,396,138,171,9,-,3,8,79,22,5,7,58,467,133,110,10,1,1,16
울산,남구,사고[건],160,40,22,13,88,586,245,175,12,1,7,34,118,22,19,8,110,489,192,267,14,3,8,22,112,21,28,21,83,620,204,68,11,-,4,21,108,29,39,23,51,550,165,103,8,-,3,15,134,37,32,19,34,576,184,96,12,-,4,15
울산,남구,사망[명],2,0,0,0,1,2,0,0,2,0,1,1,4,1,0,0,1,4,0,1,0,0,0,0,7,0,0,0,2,3,2,0,0,-,0,0,0,2,0,0,2,1,0,0,0,-,0,0,5,0,0,0,0,1,1,0,1,-,0,0
울산,남구,부상[명],165,41,23,13,88,888,422,225,13,2,8,37,119,22,19,8,113,698,346,363,17,3,10,26,113,22,28,22,85,850,341,86,13,-,4,22,116,29,40,26,53,745,264,124,8,-,3,15,132,38,34,19,36,770,307,124,12,-,4,15
울산,동구,사고[건],59,11,4,16,61,264,83,103,8,-,6,13,54,18,7,7,24,266,68,79,12,-,4,15,45,16,23,13,23,214,79,37,4,-,10,3,55,25,16,13,22,205,84,61,3,1,9,7,51,17,16,8,27,193,49,63,1,-,3,8
울산,동구,사망[명],1,0,0,0,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,3,-,0,0,1,0,0,0,0,1,0,0,0,-,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-,0,1
울산,동구,부상[명],63,11,4,17,65,336,162,130,10,-,6,13,58,19,7,8,25,356,124,96,9,-,4,15,48,17,27,14,25,293,128,39,4,-,12,3,59,26,16,13,24,273,118,72,3,1,10,7,52,17,16,8,28,252,75,67,1,-,3,8
울산,북구,사고[건],60,14,6,9,27,346,109,81,19,-,11,11,34,7,3,7,29,337,115,110,12,4,3,5,54,10,4,7,35,392,174,51,31,2,5,21,57,15,6,14,22,407,171,66,17,3,15,9,57,14,8,8,9,419,151,42,15,-,4,10
울산,북구,사망[명],1,1,0,0,0,4,1,2,2,-,0,2,1,3,0,0,1,3,2,2,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,2,0,0,0,0,1,1,6,0,0,1,1,0,3,1,0,0,1,0,2,0,0,-,0,0
울산,북구,부상[명],62,13,6,9,29,559,213,171,23,-,12,13,37,4,3,9,32,549,227,152,11,5,4,6,57,10,4,9,36,599,303,69,35,2,5,20,60,17,6,16,21,649,338,90,23,2,14,11,62,15,10,8,9,646,271,56,16,-,4,10
울산,울주군,사고[건],78,10,19,8,51,366,131,168,39,3,11,22,42,10,16,4,46,315,138,125,21,2,8,11,50,21,13,11,42,357,143,43,30,6,8,7,40,13,8,7,45,302,131,58,40,2,5,9,43,8,5,11,43,349,122,92,30,1,9,16
울산,울주군,사망[명],5,0,0,0,3,5,5,0,2,2,1,4,2,1,0,0,1,1,5,1,2,0,0,2,3,0,0,0,1,6,2,0,4,1,0,1,1,1,0,0,0,2,1,0,4,1,0,1,4,0,0,1,1,4,3,1,0,0,1,0
울산,울주군,부상[명],75,11,20,8,56,585,248,278,52,8,11,21,41,9,18,4,47,493,254,180,23,2,12,10,48,22,13,11,41,555,239,54,39,7,9,6,41,13,8,7,45,477,264,86,49,1,6,8,41,8,5,12,43,531,245,126,39,1,11,18
세종,세종시,사고[건],64,12,-,11,56,400,174,156,21,1,6,21,38,17,4,7,48,397,150,124,10,2,3,13,50,16,2,9,33,386,149,118,10,-,3,12,60,12,3,23,69,381,144,199,16,3,9,13,66,10,5,12,60,535,226,197,20,4,13,18
세종,세종시,사망[명],1,1,-,0,0,3,3,2,5,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,1,1,0,0,1,1,2,1,0,-,7,2,2,1,0,0,1,5,1,1,3,2,0,1,0,2,0,0,1,1,6,0,1,0,1,1
세종,세종시,부상[명],67,11,-,11,61,591,303,209,19,1,6,22,41,18,4,7,52,515,245,166,10,2,3,13,50,15,2,10,34,502,236,154,11,-,7,10,64,11,3,26,77,557,267,282,18,1,11,13,73,8,5,13,65,792,416,292,22,4,14,20
경기,용인시,사고[건],263,39,20,28,210,1300,664,831,52,4,17,57,200,41,4,22,149,1275,622,863,39,1,13,33,193,43,10,48,181,1323,740,966,44,5,7,43,194,51,7,57,182,1120,761,1089,33,1,6,61,175,62,11,54,201,1130,741,1112,45,1,7,72
경기,용인시,사망[명],8,2,0,1,3,5,8,3,3,0,1,0,5,4,1,0,2,4,7,4,5,0,3,0,4,1,1,0,1,6,10,3,1,1,1,2,8,2,0,2,3,4,5,4,3,0,0,1,1,2,1,1,1,2,13,6,2,0,2,2
경기,용인시,부상[명],268,37,21,27,223,2162,1414,1380,59,4,24,79,206,37,3,24,160,2004,1287,1259,37,2,11,36,202,46,9,49,187,2045,1347,"1,399",57,6,7,47,199,49,7,56,187,1777,1443,1643,37,1,8,70,181,62,10,59,208,1615,1546,1735,69,1,5,74
경기,안성시,사고[건],36,7,8,3,87,331,173,304,36,1,5,23,30,5,10,2,55,446,176,299,26,4,6,16,40,8,9,4,78,316,232,339,21,2,9,14,56,9,7,4,60,292,157,274,13,2,8,14,48,13,3,5,57,362,196,334,19,3,7,21
경기,안성시,사망[명],1,0,0,0,6,3,1,3,0,0,2,0,0,0,1,0,3,0,2,1,4,0,1,1,4,1,1,1,3,3,5,4,1,0,1,0,1,0,0,0,2,3,5,2,1,0,3,0,1,0,0,1,1,3,4,2,3,0,2,2
경기,안성시,부상[명],40,7,9,3,86,596,361,548,54,1,3,26,33,5,9,2,58,753,379,489,24,4,5,18,37,7,8,4,79,515,493,513,21,5,8,27,57,10,7,5,63,499,342,476,14,5,6,15,50,14,3,5,59,592,387,557,23,3,5,24
경기,김포시,사고[건],127,20,7,8,159,649,275,470,18,2,8,49,85,25,2,9,101,509,374,515,23,3,12,29,80,26,7,11,99,429,343,709,22,2,3,44,78,31,4,20,104,459,362,794,21,2,10,48,96,16,7,14,127,346,361,747,24,-,7,51
경기,김포시,사망[명],6,1,0,0,2,3,6,5,1,0,0,0,6,0,0,0,1,6,8,2,2,1,1,2,2,1,0,0,2,2,3,3,1,0,0,4,0,1,0,0,0,1,1,4,2,0,1,1,2,0,0,0,2,1,1,4,1,-,0,2
경기,김포시,부상[명],125,19,7,9,163,1043,549,763,43,4,10,52,84,25,2,9,107,811,731,796,24,2,12,29,87,26,7,13,100,655,599,"1,100",28,2,3,49,81,32,4,21,109,695,653,1244,22,2,9,54,117,16,7,17,135,513,665,1122,31,-,7,49
경기,동두천시,사고[건],47,12,3,3,25,210,60,40,9,-,1,7,29,4,4,2,19,165,39,56,4,-,2,5,29,3,3,7,25,161,63,56,2,-,2,-,22,5,1,5,15,145,26,48,3,-,-,3,17,5,1,6,29,121,48,73,5,2,3,4
경기,동두천시,사망[명],1,1,0,1,1,1,0,0,1,-,0,0,3,0,0,0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,2,0,-,0,-,1,0,0,0,0,1,0,2,1,-,-,0,0,0,0,0,0,0,1,1,1,2,0,0
경기,동두천시,부상[명],48,11,3,2,26,316,90,52,8,-,2,7,27,4,4,2,19,243,66,81,3,-,2,5,29,3,3,7,28,232,100,69,4,-,2,-,22,5,1,6,16,211,46,63,3,-,-,3,17,5,1,7,30,179,66,95,4,0,3,5
경기,과천시,사고[건],13,3,1,4,7,67,52,79,3,-,-,8,5,3,-,4,6,66,44,52,2,1,-,4,8,-,-,1,9,63,39,37,1,-,-,10,11,1,3,1,8,98,49,25,4,-,2,6,8,2,1,1,6,77,38,15,-,-,-,3
경기,과천시,사망[명],1,0,0,0,0,0,0,0,0,-,-,0,1,1,-,0,1,1,1,0,0,0,-,1,0,-,-,0,0,0,0,1,0,-,-,0,1,0,0,0,0,0,0,0,2,-,1,0,0,0,0,0,1,1,0,0,-,-,-,0
경기,과천시,부상[명],12,3,1,4,8,128,94,119,3,-,-,8,5,2,-,4,5,105,77,84,2,2,-,4,8,-,-,1,13,91,74,58,1,-,-,10,10,1,3,1,8,155,114,49,4,-,1,8,9,2,1,1,6,106,63,19,-,-,-,4
경기,군포시,사고[건],60,3,5,10,84,169,82,220,4,-,-,13,46,2,2,6,77,165,87,291,6,-,2,25,43,1,2,8,73,94,69,295,6,-,4,27,65,24,16,8,37,224,91,95,2,-,4,27,49,8,8,9,39,180,83,80,4,1,-,27
경기,군포시,사망[명],1,0,0,0,2,0,0,0,0,-,-,0,2,0,0,1,1,1,1,2,0,-,0,1,1,0,0,0,2,1,0,3,1,-,0,1,4,1,0,0,1,1,2,0,0,-,0,0,1,1,0,0,1,0,0,1,1,0,-,0
경기,군포시,부상[명],63,3,5,11,85,280,188,371,5,-,-,13,46,2,2,7,77,267,159,450,7,-,2,24,46,1,2,12,73,165,129,431,7,-,4,34,65,23,16,9,52,351,185,132,2,-,4,28,54,7,8,9,40,267,148,139,4,1,-,27
경기,남양주시,사고[건],210,34,11,21,177,872,393,589,33,2,19,50,160,40,11,13,151,720,444,592,42,3,24,55,151,29,15,21,133,814,425,473,26,3,6,40,179,46,11,28,145,750,362,386,33,2,5,23,148,32,7,27,139,764,347,419,18,1,12,28
경기,남양주시,사망[명],6,1,0,0,3,8,4,1,2,0,3,3,6,3,0,0,3,6,4,2,6,1,0,1,3,0,0,0,1,4,3,2,2,0,0,3,6,0,0,0,3,3,4,0,4,2,1,1,5,0,0,0,1,1,3,1,4,0,3,3
경기,남양주시,부상[명],220,34,12,22,187,1469,839,945,39,2,20,54,161,39,11,13,163,1161,844,895,48,2,28,54,155,30,15,23,144,1228,801,749,64,3,7,38,182,47,12,32,154,1209,645,573,41,2,4,26,150,34,7,31,145,1213,645,624,18,2,9,42
경기,오산시,사고[건],91,9,4,2,74,461,165,229,7,-,2,13,77,11,4,8,85,427,148,293,13,-,7,17,68,19,5,9,68,464,147,301,16,-,1,10,69,13,3,10,58,486,145,182,14,2,8,7,67,17,8,14,68,422,137,227,11,-,6,21
경기,오산시,사망[명],2,0,0,0,2,2,0,1,0,-,0,0,1,0,0,0,0,3,0,2,0,-,0,0,1,0,0,0,2,3,0,0,0,-,0,1,1,0,0,0,0,0,2,2,2,0,2,1,1,2,0,0,1,1,0,1,0,-,0,0
경기,오산시,부상[명],95,9,4,2,76,689,340,336,15,-,2,14,80,11,4,8,90,638,256,432,15,-,8,17,69,20,5,9,68,679,262,430,18,-,1,10,72,13,3,11,60,705,246,277,16,2,6,7,72,19,8,15,69,591,244,377,13,-,7,25
경기,의왕시,사고[건],32,14,2,4,31,165,104,112,7,2,1,14,26,8,3,5,23,138,99,83,11,-,1,17,17,10,1,5,19,149,106,113,2,1,-,10,17,4,-,5,11,109,82,65,1,-,3,3,18,5,-,4,25,151,68,74,5,-,2,12
경기,의왕시,사망[명],2,2,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,1,1,0,1,-,0,0,0,0,0,0,0,0,2,1,0,0,-,0,3,1,-,1,0,1,3,1,0,-,0,0,1,0,-,0,0,0,0,1,2,-,0,0
경기,의왕시,부상[명],30,12,2,4,32,256,226,176,24,2,1,15,26,7,3,6,23,197,206,117,12,-,1,17,22,10,1,6,20,211,189,150,3,1,-,11,14,3,-,5,11,152,177,102,1,-,3,3,17,5,-,4,25,249,128,118,7,-,2,12
경기,하남시,사고[건],57,9,3,6,89,288,161,417,19,1,6,26,44,3,2,4,91,383,178,441,14,-,8,24,53,6,2,14,87,394,162,440,9,-,5,23,51,4,1,6,90,372,171,395,12,-,2,29,37,6,3,20,95,394,185,420,11,-,4,30
경기,하남시,사망[명],5,0,0,0,1,3,3,1,3,0,0,1,2,0,0,0,2,4,0,3,2,-,0,0,2,0,0,0,1,2,2,1,1,-,0,0,0,0,0,0,0,1,1,2,0,-,1,0,1,0,0,0,0,4,0,1,2,-,0,1
경기,하남시,부상[명],59,9,3,7,93,457,306,609,26,1,9,26,46,3,2,4,90,595,338,665,13,-,8,24,53,6,2,15,89,593,317,617,9,-,5,25,54,4,1,8,93,564,289,570,14,-,1,31,39,7,3,21,101,599,312,599,18,-,4,35
경기,수원시,사고[건],356,73,35,39,510,1593,798,1360,19,2,14,121,228,61,40,39,463,1590,720,1198,36,1,13,91,251,60,26,42,424,1618,785,"1,272",34,-,15,88,249,102,73,59,439,1586,806,1252,26,2,10,101,239,80,61,56,453,1681,802,1227,37,-,10,98
경기,수원시,사망[명],11,1,0,0,4,4,3,4,0,0,1,3,5,1,0,0,4,6,4,3,4,0,2,0,0,0,0,0,8,8,3,3,1,-,0,2,5,2,0,0,3,7,1,3,4,0,0,0,10,3,1,1,4,4,3,1,2,-,0,1
경기,수원시,부상[명],362,75,36,40,525,2394,1479,1958,28,2,14,131,238,63,40,43,473,2419,1311,1712,48,1,11,100,265,63,26,44,430,2407,1442,"1,837",40,-,17,96,258,105,77,62,456,2346,1387,1722,28,2,11,115,256,78,62,61,479,2484,1396,1718,41,-,10,103
경기,성남시,사고[건],240,46,48,40,420,1112,671,1045,21,3,8,147,175,39,29,28,379,992,553,1292,22,-,9,122,162,34,42,28,357,832,464,"1,361",20,1,7,90,199,27,35,36,397,782,456,1551,15,1,5,95,137,33,25,36,400,874,469,1713,19,1,6,125
경기,성남시,사망[명],14,3,0,0,3,6,4,3,3,0,0,3,2,2,0,0,5,8,6,6,1,-,1,0,3,1,0,0,5,3,4,6,2,0,3,0,6,0,1,0,4,6,2,3,2,0,0,3,4,2,0,0,2,2,3,2,3,0,0,2
경기,성남시,부상[명],246,44,48,43,441,1781,1374,1552,44,3,9,160,180,37,29,29,397,1471,964,1935,23,-,9,130,172,36,42,31,365,1233,837,"1,908",19,4,4,100,204,27,35,39,414,1152,834,2233,14,2,5,104,137,31,25,37,434,1326,1043,2489,17,1,7,131
경기,의정부시,사고[건],184,38,43,18,150,725,283,201,11,-,-,51,140,19,43,12,135,791,300,206,16,-,2,31,150,29,25,18,129,727,251,313,14,1,3,30,155,64,31,22,115,737,267,239,13,-,4,36,113,49,17,18,116,675,238,224,11,-,2,66
경기,의정부시,사망[명],10,0,0,0,3,1,2,0,1,-,-,0,1,1,0,0,1,4,2,0,3,-,1,0,5,1,0,0,4,3,2,1,0,0,0,2,2,3,0,0,0,4,0,2,2,-,0,0,4,0,0,0,2,2,1,1,0,-,1,1
경기,의정부시,부상[명],180,40,44,19,149,1111,561,291,12,-,-,55,146,18,43,13,146,1206,568,291,15,-,1,32,154,28,25,19,134,1052,461,428,14,1,3,35,166,61,33,22,121,1048,472,326,12,-,4,39,119,50,17,18,118,959,461,309,12,-,1,73
경기,안양시,사고[건],132,54,11,20,120,799,250,153,5,-,16,56,88,38,6,19,95,676,183,181,4,-,6,41,60,25,10,12,97,475,176,264,6,-,8,49,77,33,9,19,99,365,153,318,4,-,4,53,81,27,2,21,104,446,165,347,7,-,5,58
경기,안양시,사망[명],3,1,0,0,4,5,5,0,1,-,1,0,3,0,0,0,1,5,0,0,0,-,0,0,2,0,0,0,3,3,1,0,1,-,1,2,1,1,0,1,1,2,2,6,0,-,0,1,5,1,0,0,3,3,2,3,0,-,1,0
경기,안양시,부상[명],138,55,17,20,124,1264,442,192,32,-,16,66,90,39,8,23,96,1039,340,271,5,-,6,41,58,27,10,12,102,757,282,363,22,-,7,50,86,32,10,19,101,548,276,481,5,-,4,54,82,28,2,23,111,658,312,507,8,-,4,59
경기,부천시,사고[건],317,69,42,32,431,1331,415,873,17,-,4,136,216,41,36,28,352,1283,425,882,16,-,4,81,218,66,20,35,386,1066,455,"1,066",12,-,6,106,189,124,46,62,325,1154,543,903,17,1,3,90,232,102,26,60,346,1247,546,783,12,-,10,114
경기,부천시,사망[명],4,2,0,0,3,9,2,1,0,-,0,2,7,1,0,0,4,2,2,3,4,-,0,0,3,4,0,0,3,5,2,1,0,-,0,1,6,0,1,0,3,2,1,3,2,0,0,0,5,2,0,0,5,3,1,2,1,-,1,0
경기,부천시,부상[명],329,68,43,33,448,2054,686,1282,22,-,4,139,221,41,36,31,365,1930,738,1244,23,-,4,83,229,63,21,38,395,1563,718,"1,496",13,-,6,113,198,126,45,63,339,1642,929,1238,19,1,4,91,237,102,26,61,355,1787,852,1052,16,-,12,118
경기,안산시,사고[건],242,85,28,37,261,1526,508,1153,48,5,8,64,190,47,21,18,236,1498,556,1254,40,-,16,55,169,64,14,28,243,1264,496,"1,449",32,1,8,53,167,79,9,37,228,1252,501,1314,27,1,19,51,130,70,16,55,252,1192,506,1406,28,1,8,69
경기,안산시,사망[명],6,1,0,0,2,7,5,3,2,0,0,1,7,0,0,0,1,4,7,9,4,-,2,1,2,2,1,0,4,3,3,4,1,0,0,0,2,1,0,0,2,2,6,4,1,0,1,3,4,1,0,1,3,1,2,3,3,0,0,1
경기,안산시,부상[명],248,89,28,48,264,2485,961,1656,76,5,9,73,191,49,21,18,238,2355,1001,1758,48,-,14,60,176,66,14,29,246,1886,835,"2,161",37,1,13,61,181,78,9,41,238,1904,865,1970,28,1,18,55,134,75,16,62,269,1785,926,2019,37,1,9,72
경기,평택시,사고[건],171,69,10,13,290,1278,657,908,65,7,19,40,153,43,12,18,232,1255,549,811,68,3,16,30,138,30,14,20,252,1227,615,910,51,3,18,43,166,49,10,53,278,1377,559,909,40,8,26,33,134,43,12,28,293,1121,558,1172,51,3,23,41
경기,평택시,사망[명],4,1,0,1,9,17,8,2,5,1,2,1,8,3,2,2,5,4,8,4,1,1,1,2,4,0,0,0,3,9,10,5,3,1,0,1,9,2,0,0,4,13,12,6,6,1,1,2,5,2,0,0,2,3,8,12,4,0,0,3
경기,평택시,부상[명],184,68,10,13,301,2182,1346,1467,81,7,19,52,158,41,10,21,234,1933,1035,1265,75,2,15,30,140,31,14,20,265,1943,1148,"1,334",57,5,49,45,176,47,10,60,282,2151,1027,1386,41,7,26,33,139,43,13,30,309,1662,1008,1809,53,3,25,38
경기,광명시,사고[건],86,34,18,14,79,495,137,157,9,-,1,38,59,13,14,15,77,440,146,154,13,-,1,32,65,18,8,7,84,386,165,224,9,1,1,24,62,18,8,15,63,362,124,242,4,-,3,49,73,9,15,17,80,388,187,219,8,1,-,50
경기,광명시,사망[명],2,0,0,0,2,1,1,1,2,-,0,0,1,0,0,0,0,1,0,0,2,-,0,0,2,0,0,1,0,2,1,3,1,0,0,0,2,1,0,0,1,4,1,1,0,-,0,0,2,0,0,0,4,0,0,0,1,0,-,0
경기,광명시,부상[명],90,34,19,16,85,715,275,214,11,-,1,44,64,13,15,18,81,659,253,226,14,-,1,33,67,18,8,7,88,546,273,300,12,1,1,26,66,19,9,20,66,558,186,318,4,-,3,51,74,9,15,17,93,565,338,290,7,1,-,58
경기,구리시,사고[건],44,39,7,17,69,270,114,165,4,-,4,18,41,24,3,15,71,291,112,179,5,-,1,16,35,14,5,4,59,259,132,204,8,-,1,16,38,10,2,15,51,219,137,226,3,-,-,15,33,17,2,9,58,221,137,204,3,1,2,15
경기,구리시,사망[명],1,0,0,0,1,1,0,0,1,-,1,1,1,0,0,1,0,0,3,0,1,-,0,0,1,1,1,1,1,0,1,1,2,-,0,0,0,0,0,0,0,1,0,1,0,-,-,0,2,0,0,0,1,0,0,2,1,0,1,1
경기,구리시,부상[명],45,39,7,17,72,419,208,271,3,-,3,19,41,24,3,14,74,468,199,251,5,-,1,17,38,13,4,3,61,400,225,304,7,-,1,18,39,12,2,16,54,338,268,353,3,-,-,17,32,17,3,9,59,365,224,309,2,1,1,14
경기,양주시,사고[건],55,15,10,13,51,487,165,247,42,1,6,26,45,15,3,9,54,452,175,217,19,2,7,29,41,12,1,9,43,451,168,231,16,3,6,17,46,15,2,19,60,452,203,272,20,2,9,23,47,8,1,14,67,512,225,284,27,1,7,34
경기,양주시,사망[명],1,1,0,0,3,6,1,1,4,0,1,1,1,4,1,1,2,1,1,0,2,0,1,0,0,1,0,1,0,0,2,0,2,0,0,0,2,1,0,0,1,4,3,0,1,0,2,0,2,0,0,0,0,3,1,1,3,0,0,0
경기,양주시,부상[명],57,15,11,13,52,760,307,385,53,1,5,26,45,11,2,9,55,730,303,296,21,4,9,35,42,11,1,8,44,668,298,325,20,5,7,19,49,14,2,21,61,676,334,383,22,2,7,24,46,9,1,15,70,747,362,385,27,5,7,35
경기,여주시,사고[건],22,8,8,4,29,136,115,209,34,7,7,13,12,10,4,-,37,157,108,145,14,1,4,15,17,9,4,4,39,177,124,133,14,2,4,11,17,12,5,4,36,201,109,131,19,3,7,14,21,6,7,1,35,171,120,136,12,2,2,7
경기,여주시,사망[명],3,1,1,0,2,3,3,2,0,0,2,0,1,0,0,-,2,3,4,4,1,0,1,0,2,1,0,0,1,2,3,2,1,0,0,2,0,0,1,0,2,2,2,0,4,1,0,3,0,0,0,0,1,4,0,5,1,1,0,0
경기,여주시,부상[명],20,8,8,4,28,230,291,328,39,7,5,15,11,11,5,-,37,284,255,223,13,1,3,16,18,8,4,4,39,327,271,224,16,4,5,9,17,12,4,4,39,333,265,216,26,2,11,11,22,6,7,1,36,288,282,256,13,1,2,7
경기,화성시,사고[건],184,29,9,18,211,997,520,921,58,1,11,49,127,34,8,21,166,924,516,1043,57,6,10,47,140,24,6,32,167,1097,514,997,43,4,10,41,171,33,11,40,176,1167,549,962,40,4,9,68,173,24,14,37,196,1103,550,1095,60,7,14,79
경기,화성시,사망[명],8,1,0,0,3,5,4,4,5,0,2,1,4,3,0,1,3,5,9,6,6,3,0,5,2,1,1,0,6,1,7,11,3,1,0,4,4,2,0,1,4,5,13,8,0,1,1,4,4,1,0,0,2,5,7,4,6,1,1,2
경기,화성시,부상[명],181,30,9,19,215,1607,1125,1433,95,1,14,53,132,31,8,21,178,1415,944,1509,79,3,12,43,145,25,5,33,169,1599,937,"1,533",46,4,14,38,182,32,11,41,184,1806,962,1427,43,4,9,67,177,25,15,42,201,1645,1084,1683,95,6,13,87
경기,시흥시,사고[건],134,32,20,14,161,1035,360,636,43,1,8,36,79,35,13,11,129,1002,320,650,19,1,11,23,115,42,18,13,122,1105,371,514,30,1,15,39,116,29,3,15,154,1087,315,576,42,1,7,27,84,28,10,16,125,976,350,520,24,-,4,40
경기,시흥시,사망[명],4,1,0,0,4,11,4,2,1,0,2,1,4,2,0,0,3,4,5,5,1,0,1,1,5,2,0,0,6,6,4,3,5,0,1,0,5,1,0,0,2,2,2,4,3,0,2,1,4,0,0,0,1,3,7,5,3,-,0,0
경기,시흥시,부상[명],135,31,20,16,163,1717,697,982,71,1,6,41,79,37,14,11,129,1597,560,1008,20,1,11,30,116,43,19,13,116,1716,655,835,43,1,14,44,120,29,3,16,156,1706,537,846,48,1,5,26,92,29,10,16,130,1570,584,819,28,-,4,47
경기,파주시,사고[건],135,16,31,13,124,734,281,246,39,2,8,29,94,5,25,14,100,615,247,302,29,6,8,30,119,28,17,24,100,797,272,279,32,2,10,28,107,45,21,18,112,764,275,239,48,6,10,28,122,28,17,18,119,736,290,305,42,6,11,36
경기,파주시,사망[명],4,1,0,0,1,6,3,0,4,0,0,2,7,1,2,0,5,6,3,5,2,0,2,1,2,1,0,2,3,9,0,3,6,0,1,1,6,0,1,0,3,10,3,2,2,0,0,0,3,1,0,0,2,3,2,1,5,2,1,0
경기,파주시,부상[명],139,16,36,14,129,1143,503,335,55,3,8,27,94,4,23,14,101,880,417,376,34,7,7,40,120,31,17,23,101,1180,476,407,34,3,9,27,106,47,22,19,116,1167,468,303,65,9,22,28,126,30,18,18,123,1148,484,413,46,4,12,37
경기,고양시,사고[건],343,58,30,50,226,1845,628,572,51,3,11,97,238,40,16,26,224,1628,599,666,44,3,15,87,263,53,9,36,235,1788,703,324,35,1,18,67,270,90,19,63,173,1556,629,631,46,4,17,90,236,67,12,59,197,1625,624,620,50,1,10,102
경기,고양시,사망[명],13,1,0,1,3,13,5,0,2,0,0,1,9,0,0,1,7,7,4,5,2,0,0,2,5,2,0,0,7,13,4,1,6,0,0,1,6,3,1,1,5,13,2,1,2,0,1,2,6,1,0,0,3,5,3,4,3,0,0,1
경기,고양시,부상[명],355,60,31,50,235,2871,1162,828,64,3,11,117,244,41,16,25,228,2460,1041,894,50,3,17,93,273,54,10,40,239,2621,1210,422,39,1,18,74,277,93,19,65,169,2347,1094,852,51,4,17,91,246,66,12,64,210,2484,1144,874,66,2,14,114
경기,광주시,사고[건],109,36,14,5,156,807,310,324,30,4,8,64,86,29,9,6,123,822,375,409,26,4,6,35,88,31,12,14,173,792,497,569,30,4,11,44,105,42,12,23,160,769,473,510,35,6,7,36,112,29,5,15,175,743,407,556,45,2,6,34
경기,광주시,사망[명],5,1,0,0,3,3,5,0,1,1,0,1,6,0,0,0,3,7,4,4,0,2,1,0,5,2,0,0,2,0,3,1,3,0,0,1,2,1,0,0,2,2,1,2,1,1,0,0,4,0,0,0,1,2,4,2,5,0,0,0
경기,광주시,부상[명],107,36,15,5,161,1263,666,492,30,4,10,82,87,32,9,6,125,1253,732,599,34,3,6,38,94,30,12,15,195,1184,986,859,37,6,13,50,107,41,12,23,162,1171,907,730,43,6,10,39,119,34,6,19,187,1089,817,857,57,2,6,40
경기,연천군,사고[건],21,1,3,-,12,100,28,17,7,-,3,4,6,2,2,1,18,114,30,14,10,3,1,2,13,9,2,-,10,118,30,6,6,1,1,3,11,3,3,1,6,98,36,7,7,2,2,2,13,1,5,-,5,113,24,7,4,-,3,1
경기,연천군,사망[명],0,1,1,-,1,5,1,0,1,-,1,0,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,-,1,3,1,0,0,0,0,0,0,1,1,0,0,3,1,0,0,2,0,0,1,0,0,-,0,1,1,0,2,-,0,1
경기,연천군,부상[명],21,0,2,-,11,169,62,26,8,-,2,7,6,2,2,1,16,204,45,16,19,2,1,2,12,10,3,-,9,215,54,7,6,1,1,3,11,2,2,1,6,169,71,7,10,0,2,2,13,1,5,-,5,171,41,8,2,-,3,0
경기,포천시,사고[건],49,5,4,5,59,479,137,92,26,1,3,27,40,3,6,5,36,384,134,178,23,2,4,14,38,4,7,4,55,533,192,50,8,-,2,21,45,12,7,2,56,405,146,119,16,-,2,16,36,9,1,1,28,352,153,46,11,2,2,11
